Geneid	VM-1	VM-2	VM-3	VM-4
YHR073C-B	0	0	0	0
YHL033C	8376.83	4943.67	9167	6646.95
YHR066W	1476.5	584.5	1894.25	893
YHR029C	498.5	288	602	463
YHR178W	495.25	357.2	499.57	431.33
YHR063W-A	3	1	3.14	0
YHR040W	406.1	167	425.1	269
YHR192W	885.17	659	991	1020
YHR017W	836	681.05	936	877.33
YHR004C	712.75	715.17	830	1012.53
YHL040C	1493	513	1422	750.5
YHR191C	27	13	27	19
YHR201C	582.11	328.25	594	542
YHR103W	2244.83	1907.5	2570.75	2767
YHR213W	26.09	14.04	27.57	21.89
YHR153C	23	5	20.5	8
YHR082C	5937	5266.38	6472.85	7140.4
YHR069C-A	26	20	21	18
YHR020W	8496.17	1158.05	8187.5	1429.42
YHR057C	862	526	920	687
YHL024W	578.25	535.5	665.88	741.57
YHR128W	3182.5	1271	3150	1625
tQ(UUG)H	2	4	6.27	3
YHR047C	6196.78	3369.38	6748.87	4746.38
YHL026C	1171.75	139.12	1041	212.12
YHR197W	2535.17	989.5	3040.42	1491.25
YHR028C	2519.17	1503.5	2665.17	2018.75
YHR134W	179.25	131	185	215
YHR122W	596	283	673.75	366
YHR067W	513	474	667	749
YHL037C	30	13	18	13
YHR013C	1519	905	1686	1271
YHR137W	524	1361.19	521.11	1776.5
tT(AGU)H	2	3	0	1
YHR158C	2004.5	1221	2013.62	1690.25
YHR038W	377	158	493	207
YHR042W	11003.6	6308	11017.75	8262
YHR028W-A	4	0	2	2
YHL049C	146.08	125.38	156.1	168.63
YHR041C	994	493	1009.12	714
YHR069C	1452	768	1739.12	1131.06
YHR200W	1441.25	1185	1489.5	1591
YHR053C	5745.56	3170.51	8382.58	5744.37
YHR218W	264.16	218.39	260.2	280.68
YHR021W-A	64	36	58	55.33
YHR114W	1906	1109.33	2265	1561.25
YHR039C	5305.25	3448.48	5211	4608
YHL019W-A	6	1	1	1
YHR152W	848	1010	1170	1447.25
YHL046W-A	2	30	1	66
YHL011C	3965	2580.5	4447.67	3592.5
YHR129C	200	132	237	224.17
YHR199C	1038	742.33	968.75	997
YHR159W	277	209	265	300
YHR193C	3902	2158.5	4364	2808.89
YHR030C	3470.5	6958.33	4030.33	9707.5
YHL050C	381.1	280.16	387.08	394.39
YHR162W	1192	821	1216	1113
YHR089C	1153.75	512.75	1300.25	634
YHL005C	1	3	0	0
YHR010W	8902	5122.05	9902.08	6568.75
YHR079C-A	3	3	0	1
YHR212C	13	3.83	12	4.72
YHR005C	2663	2293	3158.67	3182.33
YHR187W	705.5	492	884	716
YHR183W	11656.67	8804.78	11610.5	10846.94
YHR205W	5603	5241	6115.62	7521.5
YHR139C-A	6	1	3	4
YHR111W	606.5	353.5	662	500
YHR049W	4072	1917.25	4799.5	2591.17
YHR131W-A	2	3	4.11	2
YHR072W	3514	2135	3684.25	2790.11
YHR209W	230	1157	320.5	1570.5
YHR107C	2190	1650	2579.67	2368
YHR071W	4766.93	3515.97	5596.66	4665.17
snR71	196	80	230	123
YHR216W	896.5	444.33	947.5	656.83
YHL013C	242	146	328	229.5
YHR060W	570	452	767.75	647
YHR143W-A	456	225	456.17	313
YHR142W	1085	1149	1152.17	1634.5
YHR058C	440	351	524	435
YHL008C	2200	1112.5	2220.33	1523.33
YHR054W-A	23.86	14	26.3	28.36
YHR118C	400.72	226	471.21	362.08
tT(UGU)H	1	1	0.5	1.5
YHL048W	1451.84	1593.55	1497.45	2068.01
YHR157W	86	56	96	67.25
YHR110W	738.5	558.5	779.5	800.25
YHR023W	3110.42	1938.06	3645.1	2679.12
YHR062C	654	240	684.46	361.6
YHR219W	194.63	131.06	193.91	207.11
YHR136C	346	129	320.5	188
YHL001W	2383.67	1018	2491.07	1444
YHR181W	1709	1160	1929	1611
YHR214C-B	35076.25	27576.8	46727.59	43946.83
YHL009W-B	801.09	1037.4	880.74	1563.98
YHR214C-C	2426.06	1549.96	2839.36	2151.1
YHL009W-A	133.1	143.08	142.5	213.41
YIR015W	268	189.5	269	197
YIL156W-A	5.5	4	5.5	6.75
YIL115W-A	1	2.25	3	2
YIL086C	19	7.5	19	13
YIL156W-B	391	257.17	407.5	404
tT(AGU)I2	7.62	8.12	6.75	20.88
YIL146C	1104.88	1001.38	1158.97	1402.62
YIL010W	706	754	709	1102.25
YIL117C	2481.83	7220	2865.75	9455
YIL050W	401	367	401	495
YIL107C	1045	1312.25	1083	1919.5
YIL150C	726.5	336	817	479
YIL165C	59	29	72	45.5
YIL045W	393	268.5	444.25	393.18
YIL126W	3318.58	2178.08	3761.33	3137.61
YIL158W	231.83	129.75	337.25	169.5
YIR018W	363	259	360	343.33
YIR039C	629	516.25	561	694
YIL082W	6894.89	72435.37	7964.17	98279.22
YIL056W	3033.75	3007	3398.25	4014.29
YIL161W	277	175.08	348.6	234.55
tS(UGA)I	6	5	7.67	10.25
YIL119C	405	428	567	604
YIL016W	0	0	0	0
YIL144W	591	644.57	760.5	894.69
YIL026C	869.39	520.67	897.06	723.1
tD(GUC)I1	0	0	0	0
YIL163C	9	1	10	8.17
YIL139C	126	79	166.5	127.17
YIL171W	0	0	0	0
YIL068C	1204.75	861	1384	1279
YIL065C	538	381.25	557	523.25
YIL098C	221	78	289	93
YIL141W	112.5	175.33	121.17	214.25
YIL009W	1102	355	1160	551.75
YIR021W-A	21.5	11	18.5	10
YIR020C-B	1	0	4	2
YIL044C	1314.17	1028.08	1612.25	1360
YIR020W-A	7	4	14	10
YIR004W	896	477	1091	611
YIL092W	454.06	223.52	486.17	348
tD(GUC)I2	1	0	2	2
YIL136W	184	160.05	192.1	233.25
YIR022W	702.5	342	739.5	492
YIL002W-A	938.5	667	1169	921
YIL066W-A	3	5	0.25	3
YIL133C	7294	3399.5	7937.05	4661.33
YIL123W	14162.31	11509.44	14539.72	13835.25
YIR001C	1266	993	1757	1367.5
YIL153W	886.5	717.12	847.88	855.5
YIR002C	1075.1	536	1236.17	785.35
YIL108W	2766.62	5590.83	2989.06	7388.12
YIR023C-A	8.5	3	4	4.5
YIL067C	1154	1100.95	1150	1400
YIR019C	1285.02	1203.21	1256.49	1481.91
YIL028W	22	25	34	41.12
YIL134W	247	89.21	242	135.58
YIL159W	1031	695	1119.85	964.54
YIL011W	546.67	182.75	623	206
YIL110W	833	308.88	1006.14	512.53
YIL131C	382	336	492	488
YIL128W	4088	2278.92	4898.82	3410.77
YIL064W	686	195	857	368.12
YIL071C	358.5	331.62	441	528.16
YIL147C	2414.5	1454	2508.5	1994.5
YIL149C	4089.38	1880	4521.75	2738.33
YIL106W	839.17	912	929	1161.29
YIL005W	3676.8	2610.85	4329.46	3934.03
YIL169C	10.46	3.83	9	3.67
YIL004C	170	83	203.25	136
YIR014W	60	68.89	44	102
tE(CUC)I	6.5	1.5	6.67	5
YIR033W	2930.17	1630	3102	2241.21
YIL105C	1111.22	1243.25	1421.89	1768.02
YIL057C	5.25	8	5	7
YIL017C	1920.3	16207.85	2010.83	20368.5
YIL132C	123	91	144	131
YIL070C	1038	397	1150.25	545.5
YIL051C	5595.71	3580	5599.33	4423.25
YIL118W	901	492	979	702.07
YIL097W	546	642	661.67	886.25
YIR034C	5812.5	3595.25	6093.12	4727
YIL109C	8265.96	6335.25	7645.08	8294.08
YIL102C-A	206	136	178.08	191
YIL105W-A	3	0	1	5
YIL084C	649.25	318	730.5	491.5
YIL039W	2518.5	1390	2666.5	1958.5
YIR003W	1567	1313	1759	1810.06
YIR031C	525	508	580	669
YIL074C	2809.62	2496.25	3308.5	3424.75
YIL022W	1851	888	1854	1176
YIL030C	7404.25	4686.5	7485.33	6494.67
YIL140W	1543.05	2056.36	1846.17	2754.69
YIL031W	2933.07	1881.5	3171.38	2516.28
YIL014W	1294.5	829.62	1441	1212.5
YIL137C	5157	3505.37	5153.25	4787.6
YIR037W	2984.5	2593.5	3099	3408.75
YIL127C	782	312	1042	446
YIL143C	2057.35	1098.75	2116.75	1611.6
YIL079C	848	294.25	1039	350
YIR008C	711.25	527	835.1	728
YIL040W	1445.62	752.12	1560	1126
YIL129C	8255	5502.5	8647.75	7410.1
YIL100C-A	56.5	70.5	90	80
YIL124W	1798	1198	2161.67	1865.17
YIL042C	401.83	536	372	594
YIL115C	7859.03	4118.17	8081.52	5598.58
YIL035C	1498.33	907.5	1817.9	1363.5
YIL176C	3.72	3.34	5.15	5.96
YIL006W	681	447.69	731.5	625.5
YIL048W	3523.33	3362.75	3820.89	4747.58
YIL066C	183	82	130.5	152.5
YIR029W	47	41	55	36
YIR018C-A	22.06	38.05	41.1	59
YIL094C	3025	1130.75	3301.25	1670
YIL103W	894	362.61	1117	549.11
YIL155C	1485.17	1759.17	1477	2083.75
YIL152W	462	465	492.75	718.92
YIL046W-A	2	0	0	2
YIL002C	1784.25	1414.25	2054.56	1985.75
YIR030W-A	12	3	8	7
YIL047C-A	474.5	237.67	468.67	309.94
YIL156W	3092.26	2153.99	3157.75	2841.82
YIR012W	1889	969	2075	1297.75
YIL112W	1243.12	746.71	1540	1094.75
YIL025C	2	2	2	1
YIL175W	0.25	17.62	0.5	27.62
YIL100W	3	19	5	19
YIR026C	1224.08	374	1504.12	574
YIR025W	157	103.24	158	142.5
YIR042C	151	144.33	183	180.25
YIL075C	8689	6597.5	9487.15	9130.5
YIL068W-A	2.5	2	1	1
YIL063C	365	268	425	323
YIL018W	12438.25	5687	12300.67	7576.25
YIL027C	533	289.5	581	396
YIL085C	2014.76	1052.5	2043.5	1453
snR68	279.25	192	273	256.5
YIL008W	874	472	1171	598
YIL030W-A	204	135.5	217	168
YIL076W	2710.5	2691.14	3271	4002
YIR036W-A	9	3	12	2.83
YIL029C	64	72.17	85	115
YIR023W	3610	2743.45	4153.36	3694.89
tT(AGU)I1	2.79	1.62	1.92	6.29
YIL053W	9045.83	5408	9176.33	7200.44
YIL101C	1008.62	1644.5	1010.25	2028.2
YIL120W	390	221.5	459	306.64
YIL174W	0	0	0	0
YIL032C	1	0	0	1
YIL142C-A	0	0	1	3
YIL164C	57	35	54	46.5
YIL096C	519.5	156.5	739.5	255
YIL160C	28	19	26	37
YIL134C-A	11	16	17	12
YIL062C	2323	2671	2867.5	3573.5
YIL151C	2943.75	1991	3238.75	2880.33
YIL059C	79	55	88	93
YIR030C	62	12	68	27.25
YIL083C	733	1062	956	1484.5
YIL019W	323	65	387	99
YIL020C-A	16.5	3.5	22	8.5
YIL099W	103	59.17	117.17	72
YIL093C	1132	519	1497.25	773
YIR024C	191.58	180	263.25	257.5
YIL135C	2356.25	2465	2397	3276.81
YIL020C	237.5	64.5	286.25	101.75
YIL023C	1293	2656	1277	3375
YIL177W-A	11.9	3.2	17.82	6.77
YIL037C	426.5	8092.67	520.5	10939.58
YIL142W	5658	4090.6	6536.75	5724.75
YIR041W	4.5	9.62	4	7.45
YIL034C	5350	5618.33	5825.25	7419.5
YIL073C	145	160.12	170.58	218.06
YIL091C	3134.5	1282	3930.75	1903.25
YIL078W	11305.83	5872	11821.5	8103.73
YIL052C	7720.34	4175.79	8572.75	5416.86
YIR017C	233	320	198	449.25
YIL125W	5692.17	4033.88	5537.25	5405
YIL154C	863.25	936	849.67	1149.08
PWR1	6.5	5.75	4	1
YIL138C	1014	646	1278.5	947
YIL130W	3601	2158.28	4097.62	3170.91
YIL071W-A	46.5	42.75	43.67	62.5
YIL043C	4505.94	2370	4273.5	3157.5
YIR013C	20	13	29	7
YIL055C	526.33	931	510.25	1139.5
YIL014C-A	0	0.5	0	0
YIL049W	877.75	709	984.06	973
YIL162W	850.25	374.33	804.37	454.17
YIL104C	478.12	170.25	514.12	260.19
YIL077C	229.25	153	215.25	208.5
YIR032C	109	108	131	165
YIL007C	520.07	521	683	797
YIL021W	684	376	762	568.12
YIR020C	35	29.5	26	37
YIL038C	3635.5	1434	3828.6	1930.75
YIR011C	822	676	1035	906
YIL046W	940	731.17	947.07	949
YIL157C	1331	743.25	1629	1048
YIL171W-A	0	0	0	0
YIL121W	320	133.17	237.75	148.62
YIL170W	8.8	42.28	12.34	63.2
YIR038C	628	656	626	965
YIR027C	31.27	43	47	74.6
YIL088C	2551.75	1402	2705	1936
YIR028W	27	80	39	107
YIL001W	643.83	459.33	764.42	642
tK(CUU)I	2	0.25	0	0
YIL173W	37.5	92.46	36.1	143.24
tE(UUC)I	1	0	4.17	1
YIL177C	348.72	358.29	350.77	466.85
YIL054W	6	22	3	30
YIL148W	9660.11	5131.23	10036.67	6671.33
YIR017W-A	16	19	18	23
YIL145C	978	670.25	1078.5	945
YIR006C	15480.83	12907.08	15211.23	16334.06
YIL013C	723.07	468	792.08	708.75
YIL114C	512	344.75	517	462
YIR035C	852	284	849	421.12
YIR007W	1190.1	1026	1288	1389.06
YIL113W	103	40	91	92
YIL036W	2407	2017.62	2543	2737.81
YIR010W	775.33	510.9	845.25	752
YIL033C	3112.08	2448.29	3448.5	3322.14
YIR009W	175.5	145	226	189
YIL041W	3065	2047.29	2972.5	2870.17
YIL087C	572.29	489	636.5	572
ICR1	415	425.5	390	537.5
YIR036C	284	252	277	355
YIL122W	1137.92	939.08	1375.83	1295.25
tI(AAU)I2	9	273	9.5	402
YIL021C-A	1	0	0	0
YIL090W	1451	724	1372.75	988.29
YIL012W	14	0	11	3
YIL024C	248	279	290	394
YIL111W	116	100	131.08	134.06
YIL095W	1837.58	1756.62	2163	2484.56
YIL029W-A	0	0	0	0
YIL089W	53	22.52	47	38.42
YIL166C	190	154.25	189	250.25
YIL060W	24	9.93	34.91	23.65
tI(AAU)I1	0	2	0	0
YIL009C-A	502.5	559	664	752
YIL061C	642.5	365	724.17	594
YIR040C	0	0	0	0
YIL102C	0	4	0	1
YIL069C	7640.95	4378	8661.15	5621.78
YIR016W	261.67	189.85	277	260.5
YIR021W	507	281.5	593	370.5
YIL172C	13.17	6.33	11.25	12
YIL072W	164.5	163.5	221.5	221.31
YIL058W	3	1	4	6
YIL047C	3518.5	1790.67	3390.23	2506.94
YIL015W	0	0.75	0.08	0.17
YIR005W	395	218.25	449	327
YIL116W	3133	2484	3558.17	3327.89
YIL003W	571	374	691	435
YIL082W-A	56032.89	519377.89	63403.13	713350.33
YCR031C	11965.18	6434.25	12040.51	8287.58
YCL011C	1546	819	1590	1123
YCL040W	7633.58	8124.62	7067.62	9983.1
YCR052W	1325	941.5	1405	1274
YCR100C	265	190	231.5	292.75
YCR107W	328.18	230.55	340.25	298.52
YCL002C	746	463	795.07	616.25
YCL024W	1013.06	445.91	1192.04	551.57
YCR060W	418	203	452	282
YCR071C	159	62	169	86
YCR007C	295	1202.42	360	1545
YCL012C	220.12	233	235	334
YCR081C-A	2	2	1	3
YCR036W	1048	1123	1237	1593.38
YCR063W	912	581	944	829
YCL042W	590.5	584	530	742.08
YCR097W-A	3.67	1	5.67	4.92
YCR025C	88	52	101.9	65
tK(CUU)C	0	0	0	0
YCR069W	3146	2834.5	3156.5	3688.5
YCR041W	36.83	27.5	47.33	41.31
YCR102W-A	24	14	18	16
YCR020C-A	351.88	215	353	367
YCL075W	3.17	1.75	5.75	3.25
YCR092C	984.31	669.25	1081	864.3
YCR005C	543.33	1671.25	528.42	2372.5
YCR038W-A	6	0	7	4
YCL034W	338	361.51	345.75	453.89
YCL026C-B	548	176	547	248
YCR020W-B	353	215	437	348
YCR094W	720	417	695	581
YCL028W	2671	1300.5	2750.35	1722.5
YCL029C	1078.67	611	1254.83	893
YCL074W	0	0	5	3
tQ(UUG)C	9	4	7.27	4
YCR086W	343.17	267	388.5	374.25
YCR006C	170.5	112	164.5	152.25
YCR083W	767	550	880.17	762
YCL039W	1973.19	2208.92	1914.74	2648.22
YCL037C	17337.47	9229	18895.83	11897
tE(UUC)C	1	1	3	2
YCL004W	589.17	524.83	656.21	731.38
YCL076W	0	0	0	0.5
YCR011C	2325.42	1441.4	2259.42	1979.67
YCL054W-A	12	5	8	9
YCR020C	175	168	200	248
YCL065W	17.42	10.25	20.17	20.56
YCL057W	5028	3378.7	4951	4579.83
YCL069W	1.5	2.25	0.5	2.27
YCR045W-A	200	144	175	182.08
YCL048W	31.07	42.18	34	37.14
YCR002C	1577.31	1398.58	1829	1965.25
YCR035C	681	512.5	781.75	755.5
YCR066W	692.5	517	853.08	620.58
YCR032W	2655.5	1702.33	2770.18	2536.25
YCL059C	1970.5	756.5	2732.1	1060.5
YCR079W	664	780.33	756	1117
YCR021C	1233.53	222.67	1494.27	318
YCL026C-A	5	2	9	4
YCL046W	3.17	0.5	3	3.17
YCR104W	14.08	13.83	22.25	18.79
YCL001W	2151	1374	2463	1844.31
YCR054C	1233	635	1387.68	944.25
YCR046C	1128	391	1039	522
YCR064C	5	0.12	4.11	0
YCL001W-B	1	3	6	8
YCR017C	6937.42	3759	6932	5255.5
YCR097W	582	378.31	678	583.22
YCL041C	839.57	828.5	748.5	1029.62
YCR043C	584.25	315	675	405
YCR095W-A	31	19.77	28	21.41
YCL009C	10415.5	6940	8964.5	7653.5
tP(AGG)C	13	4	16	6
YCR014C	271.35	180	264	236
YCL036W	801	260.11	871.1	357.05
YCR051W	276	102	289	125
YCL045C	6696.81	4218.25	7267	5826.08
YCL005W	1015.5	1533	1227.5	2138
snR43	1247.5	949	1157.5	1116
YCR088W	7735.2	7460.5	7862.25	9753.52
YCR037C	1561.75	1527.5	1792	2226.08
YCR077C	4044.62	2727.75	3836	3571.75
YCR009C	2213	4645.35	2723.5	6517.25
YCR098C	148	77	163	110.5
YCR047W-A	9	8	7	11.25
YCR073W-A	633	542	530	658
YCR039C	244.5	179.41	306.25	312.12
YCL032W	688.06	539.92	946	819.5
YCR049C	0	1	1	0.5
YCR076C	184.5	141.25	198.75	224.5
YCL057C-A	702	396.83	669	523
YCR053W	10279	5653.65	10319.4	7636.77
YCL008C	1834	1414.25	1768	1645.5
YCR072C	1422	690.08	1492.16	1049
YCR057C	3675.37	1525.25	3801	2209.05
YCL044C	2465.5	2208.25	2534.25	2756.83
YCL033C	986.17	936	1170.17	1366
YCL030C	7661.67	4682	7242.75	5874
YCL068C	221.83	156.42	218.83	201.5
YCL035C	710	900.5	898	1209
YCR008W	5517.67	3831.5	5996.1	5032.12
tS(CGA)C	2	2.5	1	2.25
YCR091W	758.1	733.82	906.62	1036.48
YCR108C	1.5	0	1.5	0.7
YCR042C	3693	1878.08	4201.08	2601
snR65	35	22	42	18
YCL055W	1438.33	5407.75	1837	7800.42
YCR003W	826	336	1040.33	586.25
YCR022C	113	85	127	104
YCR089W	22623.45	206113.59	24799.89	249262.16
tG(GCC)C	0	0	0	0
YCL016C	360	243	436	390
YCL031C	2058.31	1137	2672	1683
YCL048W-A	26	16	28.5	30
YCR018C	659.92	591.92	745.45	866.55
YCL022C	1	1.17	0.5	0
YCR087C-A	329	85	407	130
tT(AGU)C	13	8	12	15
YCL023C	4	0	0	2
YCL010C	369.29	312	363	419
YCR001W	0	0	0	0
tM(CAU)C	0.2	0	0	0
YCL018W	3720.5	2344.3	3567	3074.75
YCR073C	610.4	1135	745.35	1673.22
YCR048W	1143.5	466.07	1047	552.27
YCL005W-A	167	88	214	106.64
YCR033W	3839	2695.75	4310.5	3552.83
YCL007C	11.5	12	9	10.5
YCR019W	614	436.32	733	572.64
YCR102C	45	28	50	38.17
YCR075W-A	205.75	188	260	314
YCL058W-A	143	40	205	86
YCL047C	511.33	360	630.21	517.57
YCR106W	738.1	359.35	689.35	602.51
YCR040W	6.5	3.83	6.92	6.83
YCR061W	3517.5	2139.08	3479.54	2610.47
YCR045C	42.31	18.5	54	37.33
YCR085W	2.25	1	1	5
YCR024C-B	11370.79	4870.5	11988.53	6409.08
YCR101C	157.17	166	199	244
YCL049C	770.75	618.42	778.25	855.5
YCR015C	211.12	88	185	145
snR33	893	532	784	685.25
YCR038C	1080.17	870.75	1223.75	1165.72
YCL063W	1097	829.85	1219.62	1087.06
YCR024C	1714.75	1732.08	1937	2414
YCR065W	1929.5	1302.83	1914	1856.46
YCR087W	36	27	44.75	32.25
YCR034W	5153.8	2671.91	5460.68	3586.14
YCL052C	1204.33	1117	1462.17	1578.67
YCR004C	1209	1045	1252	1403
YCR059C	645	253.25	483.06	289.5
tL(CAA)C	91.18	74.35	106.74	94.25
YCR096C	146.83	110	179.5	187.99
YCR028C-A	1519	983	1692.31	1426
tN(GUU)C	5.1	16	5.1	20.2
YCL021W-A	1934.28	1073.5	2083	1437.25
YCL064C	3405	481	3892	671
YCR028C	1413	848	1365.5	1129.5
YCR082W	1038	583	1183	791.12
YCL061C	1046.5	813	1257.5	1273
YCL073C	25	14	34.25	16
YCR013C	21	9	24	19
YCR090C	943	108	1106	163
YCR084C	8942.5	5789	8428.1	7035.25
YCR050C	0	0	0.06	1
YCR099C	113.12	98	130.5	165.5
YCL066W	5.08	3.58	4.75	6.08
snR189	2011.12	1504	1978.06	1795.83
YCR095C	414	225	517.75	284
YCR068W	1095.5	1195.38	1093.5	1600.83
YCL017C	2673.5	2170	2663	2888.25
YCL058C	192.81	140.19	234	182.1
YCL014W	2365.08	1523.44	2479.91	2196.34
YCL050C	5586.6	4390	6614.25	5892.58
YCR067C	7295.7	4756	7525.75	6277.92
YCR047C	589	202	613	276
YCR044C	1726.12	1015	1802	1337.1
YCR026C	2580.76	1600.5	2705.2	2257.17
YCR093W	15198.75	10688.56	16390.27	14645.83
YCR012W	23490.08	16785.83	22458.75	21131.75
YCR075C	134	87	143.46	155.12
YCL043C	18235.54	18358.75	17201.38	22288.71
YCL025C	716.3	564.5	651.1	668
YCL067C	188.16	140.08	248.66	253.66
YCR023C	2694	1538	2772	1989.5
YCR010C	11	29	14	32
YCL056C	207	442	260	618.5
YCR081W	3689.83	2319.33	4292.15	3449.29
YCR018C-A	10.24	3.58	1.17	6.5
YCR030C	4369.7	4456.75	4585.08	5899.67
YCL027W	2101.27	9842.17	2553.12	13300.22
YCL051W	1130.06	737.35	1237.08	1066.83
YCL038C	618	415	595	546
YCR027C	580	414	583	607
YCL001W-A	5	0.06	6	12.17
YCR016W	768	322	997.25	452.38
YCL054W	3257	1310.75	3751.08	1897.21
YCR105W	13	9.5	8	11
YCR024C-A	6018.94	2688	6377.87	3438.75
YCL020W	9371.68	8270.53	12867.2	12375.35
YCL019W	42775.58	37180.63	58796	57398.37
RUF22	0	1	0	0
YFL031C-A	1	0	1	0
YFL026W	21180.33	17575.58	22666.1	22743.12
YFR027W	54.2	47.17	65.4	51
YFR052W	2141	1839	2501	2559.83
YFL064C	89.06	92.64	89.24	103.76
YFL015C	5	2	0	3.25
YFL011W	7	16.33	10.56	19.25
YFR017C	456	375	484	542
YFL018C	3886	2409	4476	3579.5
YFL032W	471.5	397.96	410.69	478.44
YFR036W	406	257	525	354
YFR006W	2318	1149	2755	1587.81
YFR021W	933.17	834.5	951.62	1125
tK(CUU)F	0	0	1	0
YFL034W	1134.09	851.83	1251.5	1236.08
YFL012W-A	4	6	3	2
YFL024C	2183.4	1478	2825.73	2294.53
YFL013C	1275	918.4	1612.8	1404.4
RUF23	2	1	4	4
YFL046W	175.17	134	203	177.06
YFR014C	361	360	456	460
YFL056C	219.83	173	219.75	206.67
YFL041W-A	12	7	8	20
YFR055W	1286.5	450	1303	602
YFR013W	1664	946.38	1764.25	1389.58
YFR049W	682	605	813	816
YFL050C	765.07	570.12	826.67	753.75
YFR044C	6026.8	4406.25	5903.1	5876
YFR032C-B	149.25	111.75	139	137
YFR034W-A	182	80.62	191.25	121.5
tP(UGG)F	25.62	13.34	10.11	4.47
YFR009W	5657.5	3479.12	6154.5	5001.83
tA(AGC)F	0	0	0	1
YFL045C	3853	2101	3888	2899.5
YFL068W	0.71	0.78	1.11	1.66
YFR018C	1015.5	493	890	564.67
YFR034C	376	157	291	232
YFR029W	1266.6	1163.5	1315.4	1651
YFL003C	83	69.17	117	82.67
YFR041C	319	289.5	358	408
YFL059W	90.25	39	90.5	44.5
YFL062W	422.53	487.99	484.37	674.16
YFR026C	37	22	36	38
YFL014W	558	597	625.5	883.5
YFL066C	89.38	58.74	81.77	101.61
YFL047W	1612	1486	1904	2032.5
YFR032C-A	3107.5	1635.25	3348.75	2132
YFR056C	1	3	1	1
RUF20	20	13	16	19
YFL044C	839	792	898	1064
YFR011C	810	473	976	635
YFR022W	982	677	1047	893.07
YFR047C	860.1	545	803.5	801.5
tF(GAA)F	0.67	0	0.67	0.33
YFL051C	11	8	23	14
YFL054C	635.67	618	621.25	749.17
YFR036W-A	12	3.33	19.67	5.71
YFR024C-A	2483	1703	2583.08	2265
YFR045W	489	314.5	514	449
YFR002W	3197.5	1827.75	3754	2585.75
YFL012W	4	1	3	1
YFL033C	5235.5	3619.87	6083.45	5168.17
YFL021W	3102	3560.7	3204.5	4552.75
YFL008W	1701.7	1206	2017.56	1779.38
YFL019C	4487.5	2757.5	32	23
YFR005C	780	542	933.08	776
YFL022C	5798.75	3187.25	5970.33	4264.5
YFL028C	616	377	752	556
YFL052W	94.17	173	90.08	246.42
YFR008W	108	107	121	127.56
YFL002C	1232	619	1290.17	954
YFL055W	774.14	757.08	735.33	947.08
YFL034C-B	951.17	898.5	1070.17	1248
YFR023W	20	28.25	29	19
YFR001W	1036	594.67	1360	850
YFL023W	929	357.06	1032.56	568
YFL020C	2387.33	1546.16	42.5	49
tY(GUA)F2	1	0	1	2
YFL067W	0.5	0.5	1	2.25
YFR031C-A	12718.75	6947.75	12943.35	9156.5
YFL010C	3154.21	2681.5	3065	3455
tN(GUU)F	6.6	8	4.1	6.2
YFL053W	14.06	15.32	21	11.17
YFR030W	4839.83	6056.88	4636	7189.12
YFR003C	503	486.75	632	743
YFL039C	29660.75	24755	29887.83	32047.1
YFL029C	388.07	329.5	465	414
YFL030W	178	148.25	129	226.13
YFL058W	268.83	131.25	297.33	194.04
YFL016C	1457.25	823.25	1604.73	1099
YFR040W	2877.5	1634.92	3014.5	2312.47
YFL041W	2241.14	1254.03	2148.5	1684.16
tS(GCU)F	14.75	10.75	13	10.25
tG(GCC)F1	0	0	0	0
YFL036W	4575	1879.03	4999.36	2742.54
YFR053C	4904.35	3284.62	5911	4352
YFL048C	2639.5	2288.5	2994	3275
YFL015W-A	0	0	0	3
YFR057W	1	2	5	4
YFR046C	339	237.5	396.5	311.5
YFL037W	3673.14	3098.32	3417.25	4197.67
YFL061W	42	44	52	53.6
YFL017C	159	91	233	117
YFR012W	63	22	84	41
YFL034C-A	2150.5	1041	2560	1495.5
YFR010W	2620.67	1941.07	2908.62	2881.17
YFL040W	7	2.12	3	1.17
YFR020W	359	366.25	397	500
YFR038W	1544	1007.38	1693	1485
YFR012W-A	31	9	44	23
YFL031W	9608.63	9090.12	8868.83	10952.6
YFL017W-A	283.75	195.62	316.25	280.38
YFL005W	1208.5	804	1542	1255
YFR019W	4347.83	3964.62	4944.17	5545.79
YFL042C	790	664.25	798	893.25
YFR042W	662	622	726	867
YFR050C	2947	2345	3123	2979
YFR007W	723.75	398.03	861	545.5
YFL065C	141.97	105.65	135.16	150.51
YFL038C	3280	2136	3709.67	2923
YFR015C	413	327	465.92	426
tG(GCC)F2	2	0	0	0
YFR009W-A	666	432	807.5	658.33
YFL060C	69.5	53	82.5	82
YFR043C	584.5	373	759	517.5
YFL049W	1017.11	838.07	1217.25	1189.77
YFR052C-A	334.25	178.5	372	290
RUF21	1	3	3	3
YFR028C	1309.25	961.12	1425.19	1357.06
YFR010W-A	3.5	1	10	6
YFR051C	5087	4058.14	4803.67	5016
YFR016C	2316	1602.5	2654.33	2313
YFR032C	31	7	28	13
YFL001W	1427.5	872.06	1798.12	1326.06
YFR037C	1022	565.83	981	895.5
YFL013W-A	5	3.04	2	2
YFL063W	4.5	1.5	5.33	7.32
YFR025C	820.5	577.5	995.5	769
YFL025C	1090	857.12	1109	1175.17
YFR054C	64	32	38	37
YFR033C	1729	1162	2105	1634
